1;1;1;"Que tipo de expectativa de conte&uacute;do voc&ecirc; criou a partir da ilustra&ccedil;&atilde;o?";"A ilustra&ccedil;&atilde;o &eacute; uma foto tirada de um sat&eacute;lite. Esse tipo de dado tende a ser utilizado em estudos ambientais. Observe que o t&iacute;tulo e a primeira ora&ccedil;&atilde;o do texto indicam que o foco central desse estudo s&atilde;o as plantas."
1;1;2;"Que projeto est&aacute; usando a imagem de sat&eacute;lite apresentada e qual &eacute; o objetivo principal do projeto?";"O projeto em quest&atilde;o &eacute; o SeaWiFS, da NASA, e seu objetivo &eacute; medir a popula&ccedil;&atilde;o de plantas marinhas microsc&oacute;picas."
1;1;3;"Que outro dado adicional o sat&eacute;lite est&aacute; enviando?";"O sat&eacute;lite est&aacute; enviando dados sobre as plantas terrestres."
1;1;4;"O que os dados do SeaWiFS permitem monitorar?";"Os dados do SeaWiFS permitem monitorar o aumento da produ&ccedil;&atilde;o de algas marinhas t&oacute;xicas."
1;1;5;"Qual a rela&ccedil;&atilde;o que o texto indica entre os dados obtidos pelo projeto e a previs&atilde;o do El Ni&ntilde;o?";"O aumento da popula&ccedil;&atilde;o de phytoplankton indica que h&aacute; um aquecimento da &aacute;gua do mar. Isso permite prever mudan&ccedil;as clim&aacute;ticas, como as causadas pelo efeito El Ni&ntilde;o."
1;1;6;"Considerando o &uacute;ltimo par&aacute;grafo do texto, indique o que o autor est&aacute; apresentando como:<br />a) fatos<br />b) possibilidades";"a) o aquecimento da &aacute;gua do Pac&iacute;fico ocorre em intervalos de poucos anos; a popula&ccedil;&atilde;o de phytoplankton aumenta com o aquecimento do oceano; b) os dados do sat&eacute;lite ajudar&atilde;o a prever mudan&ccedil;as clim&aacute;ticas; os dados do sat&eacute;lite permitir&atilde;o monitorar o aumento das algas t&oacute;xicas."
1;2;1;"As hip&oacute;teses sobre o conte&uacute;do que voc&ecirc; levantou antes de ler o texto foram confirmadas? Se n&atilde;o foram, tente refletir em qu&ecirc; e por qu&ecirc; as informa&ccedil;&otilde;es veiculadas pelo texto diferiram das suas expectativas iniciais.";"Se suas hip&oacute;teses foram diferentes, uma das op&ccedil;&otilde;es abaixo pode ter ocorrido: a) o texto apresenta informa&ccedil;&otilde;es novas sobre o tema (Freud) b) o texto traz informa&ccedil;&otilde;es que v&atilde;o contra o que voc&ecirc; sabe sobe o tema. c) voc&ecirc; tinha expectativas diferentes sobre o tipo de informa&ccedil;&atilde;o veiculada em uma biografia (g&ecirc;nero do texto)"
1;2;2;"Por que Freud teve dificuldade em optar por uma profiss&atilde;o e o que o levou a escolher a medicina?";"Seu interesse por &aacute;reas acad&ecirc;micas era muito amplo  (teorias evolutivas, hist&oacute;ria da cultura e filosofia, qu&iacute;mica, fisiologia e anatomia). O que o levou a optar pela medicina foi seu interesse por fisiologia e anatomia."
1;2;3;"Segundo o texto<br />a) quais as etapas que levaram ao desenvolvimento da psican&aacute;lise?<br />b) por que ela n&atilde;o foi inicialmente bem recebida?";"a) Inicialmente Freud recorreu &agrave; t&eacute;cnica de hipnose para ter acesso &agrave;s lembran&ccedil;as dos pacientes hist&eacute;ricos, proposta por Joseph Breuer.  Posteriormente desenvolveu a t&eacute;cnica de associa&ccedil;&atilde;o livre, que lhe permitiu estudar tanto o fen&ocirc;meno da resist&ecirc;ncia quanto o da transfer&ecirc;ncia. b) Porque houve uma grande rea&ccedil;&atilde;o &agrave;s suas descobertas sobre sexualidade infantil."
1;2;4;"Por que o casamento de Freud com Martha Bernay foi um empecilho para que ele se tornasse um pesquisador desde o in&iacute;cio de sua carreira?";"Antes de mencionar o casamento com Martha Bernay, a senten&ccedil;a informa que Freud n&atilde;o se tornou um pesquisador por problemas financeiros. Pode-se, portanto, deduzir que h&aacute; uma rela&ccedil;&atilde;o entre o casamento e a quest&atilde;o financeira, como, por exemplo, um aumento em seus gastos cotidianos."
1;2;5;"Este texto &eacute; um relato apresentado em tempo passado. Por que no in&iacute;cio do &uacute;ltimo par&aacute;grafo o autor recorre ao tempo presente?";"Porque nessa senten&ccedil;a inicial o autor fala como a teoria de Freud &eacute; vista nos dias de hoje."
1;2;6;"No final do segundo par&aacute;grafo o texto fala de uma substitui&ccedil;&atilde;o. Que substitui&ccedil;&atilde;o &eacute; essa?";"Tal substitui&ccedil;&atilde;o se refere ao fato, apontado no segundo par&aacute;grafo do texto, de que Freud substitui a hipnose pela associa&ccedil;&atilde;o livre."
1;3;1;"As hip&oacute;teses sobre conte&uacute;do que voc&ecirc; levantou foram confirmadas? Reflita sobre o tipo de pistas que voc&ecirc; utilizou para formular essas hip&oacute;teses na pr&eacute;-leitura.";"Se suas hip&oacute;teses n&atilde;o  foram confirmadas, uma das op&ccedil;&otilde;es abaixo podem ter ocorrido: a-) o texto traz informa&ccedil;&otilde;es novas ou contr&aacute;rias &agrave;s que voc&ecirc; j&aacute; conhecia sobre o tema; b-) voc&ecirc; n&atilde;o considerou as pistas que a ilustra&ccedil;&atilde;o e o t&iacute;tulo lhe forneciam para levantar hip&oacute;teses, tais como a figura t&iacute;pica do Egito antigo, a men&ccedil;&atilde;o que o t&iacute;tulo faz a Nefertari e 'tomb restored', express&atilde;o bastante transparente (semelhante ao portugu&ecirc;s). Note que, 'tomb' e 'Nefertari' s&atilde;o palavras centrais para infer&ecirc;ncia a partir do t&iacute;tulo. Caso voc&ecirc; n&atilde;o tenha conseguido saber o sentido dessas palavras, o primeiro par&aacute;grafo do texto oferece pistas mais precisas para a defini&ccedil;&atilde;o do tema."
1;3;2;"Por que o t&uacute;mulo de Nefertari n&atilde;o foi aberto para visita&ccedil;&atilde;o ap&oacute;s a restaura&ccedil;&atilde;o?";"Porque os estudiosos querem investigar se a presen&ccedil;a de visitantes prejudica as pinturas restauradas."
1;3;3;"Quais os dados apresentados pelo autor para fundamentar a poss&iacute;vel gravidade do problema central apontado no texto?";"No segundo par&aacute;grafo, o texto coloca que o t&uacute;mulo em quest&atilde;o pode abrigar at&eacute; 20 visitantes e a presen&ccedil;a de apenas 6 pessoas por uma hora pode aumentar a umidade em 30 a 40%. No terceiro par&aacute;grafo, os dados obtidos pela esta&ccedil;&atilde;o de monitoramento indicam que a presen&ccedil;a de visitantes afeta o n&iacute;vel de umidade."
1;3;4;"Quais as possibilidades de solu&ccedil;&atilde;o para evitar que a visita&ccedil;&atilde;o ao t&uacute;mulo deteriore as pinturas?";"O texto sugere duas solu&ccedil;&otilde;es pr&aacute;ticas: a-) apresenta&ccedil;&atilde;o do t&uacute;mulo via circuito fechado de televis&atilde;o; b-) constru&ccedil;&atilde;o de uma r&eacute;plica para visita&ccedil;&atilde;o."
1;3;5;"Leia o texto novamente e traduza os verbos abaixo:<br />have been restored<br />was buried<br />was discovered<br />has been installed<br />was done";"Have been restored &#8212; foram restauradas<br />was buried &#8212; foi enterrada<br />was discovered &#8212; foi descoberto<br />has been installed &#8212; foi instalada<br />was done &#8212; foi feito"
1;3;6;"Voc&ecirc; encontra abaixo duas formas verbais distintas. A tradu&ccedil;&atilde;o de ambas para o portugu&ecirc;s &eacute; feita, na maioria das vezes, no pret&eacute;rio perfeito do indicativo. Por que voc&ecirc; acha que h&aacute; dois tempos verbais diferentes para expressar o pret&eacute;rito perfeito do indicativo do portugu&ecirc;s? <br/><br/><div id="table_m1a3q6">	<div class="line"><div class="left">Present Perfect</div><div class="right"><div class="sub_line">have been restored - foi restaurado </div><div class="sub_line"> has been installed - foi instalada</div>	</div></div><div class="line"><div class="left">Simple Past</div><div class="right"><div class="sub_line">was buried - foi enterrada</div><div class="sub_line">was discovered - foi descoberto	</div></div></div></div>";"Porque em ingl&ecirc;s, quando uma a&ccedil;&atilde;o passada &eacute; relevante para o presente, usa-se o present perfect para express&aacute;-la. Quando um a&ccedil;&atilde;o ocorre em um tempo passado definido, ela &eacute; expressa atrav&eacute;s do passado simples."
1;4;1;"O texto seguiu na dire&ccedil;&atilde;o de algumas das hip&oacute;teses iniciais que voc&ecirc; levantou sobre o tema?";"A pergunta do t&iacute;tulo pode induzir o leitor a pensar dois poss&iacute;veis  focos de discuss&atilde;o: a) sobre que tipo de pessoa precisa de mais software (who needs?); b) um questionamento do autor a respeito da real necessidade de novos softwares. O texto segue a segunda orienta&ccedil;&atilde;o, que est&aacute; determinada no par&aacute;grafo inicial."
1;4;2;"No segundo par&aacute;grafo, ap&oacute;s afirmar que n&atilde;o sente a necessidade de novos programas, o autor faz duas afirma&ccedil;&otilde;es que visam a defender sua imagem frente ao leitor. Primeiro ele nega ser um troglodita e depois afirma que desliza na terceira onda. O que ele quer dizer com essas afirma&ccedil;&otilde;es?";"Ele quer dizer que n&atilde;o &eacute; uma pessoa desinformada.  Ou seja, ele n&atilde;o &eacute; um troglodita e ele j&aacute; est&aacute; na era da informa&ccedil;&atilde;o.  Aqui h&aacute; uma alus&atilde;o direta &agrave;s tr&ecirc;s ondas. <br/>1- First Wave - Era da Agricultura;<br/>2- Second Wave - Revolu&ccedil;&atilde;o Industrial;<br/>3- Third Wave - Economia p&oacute;s-industrial (era da informa&ccedil;&atilde;o)"
1;4;3;"Liste os quatro argumentos centrais que o autor apresenta para fundamentar sua posi&ccedil;&atilde;o contra a produ&ccedil;&atilde;o constante de novas vers&otilde;es de programas.";"1-N&atilde;o h&aacute; necessidade de se comprar um software novo se o velho funciona bem.<br/>2-A maioria das pessoas usam muito pouco dos recursos j&aacute; oferecidos pelos softwares. Treine seus empregados no <i>software</i> que voc&ecirc; j&aacute; usa.<br/>3-As companhias desenvolvedoras de software n&atilde;o baseiam sua produ&ccedil;&atilde;o nas reais necessidades do usu&aacute;rio, e sim em consultas internas que favorecem seus pr&oacute;prios interesses.<br/>4-A produ&ccedil;&atilde;o constante de novos programas pelas grandes companhias tira o espa&ccedil;o de mercado das empresas menores."
1;4;4;"Qual &eacute; a rela&ccedil;&atilde;o existente na compara&ccedil;&atilde;o feita pelo autor entre as companhias que produzem softwares e a ind&uacute;stria automobil&iacute;stica?";"Em ambos os casos &eacute; o interesse no lucro e n&atilde;o a necessidade do usu&aacute;rio que mant&eacute;m a constante produ&ccedil;&atilde;o de novos softwares ou novos modelos de carros."
1;4;5;"A op&ccedil;&atilde;o por um ou outro tempo verbal nunca &eacute; feita de forma aleat&oacute;ria na constru&ccedil;&atilde;o de um texto. No segundo par&aacute;grafo, o autor usa tr&ecirc;s tempos verbais distintos: presente simples, presente cont&iacute;nuo e presente perfeito. Analise que diferen&ccedil;as existem entre as informa&ccedil;&otilde;es veiculadas neste par&aacute;grafo que justificam a escolha dos diferentes tempos verbais feita pelo autor.";"a-) o presente simples marca que a a&ccedil;&atilde;o &eacute; habitual ou apresenta a informa&ccedil;&atilde;o como um fato declarado. Ex: I use an old version of wordperfect on my PC (a&ccedil;&atilde;o habitual), ou I periodically check the almost useless 'help' function (a&ccedil;&atilde;o habitual). I am not a troglodyte (fato). b-) o presente cont&iacute;nuo mostra uma a&ccedil;&atilde;o que ainda est&aacute; ocorrendo no momento presente. ex: The old version is working O.K. c-) o presente perfeito salienta a relev&acirc;ncia que a a&ccedil;&atilde;o passada tem para o que est&aacute; sendo relatado no momento presente. Ex: I have mastered many of the basic features... (Eu aprendi/dominei muitas das caracter&iacute;sticas b&aacute;sicas) ou I have never opened the manual (Eu nunca abri o manual)."
1;4;6;"Considerando a linha argumentativa do texto, o que voc&ecirc; acha que o autor quer dizer quando afirma &#39;Today, with shelf space constraints in stores and mind space constraints among consumers, there is little room for the great new program. A time out would give the little guy breathing room.&#39;";"O excesso de produtos em oferta provoca uma satura&ccedil;&atilde;o  do mercado.  N&atilde;o h&aacute; espa&ccedil;o f&iacute;sico nas lojas (o que exclui, por melhor que sejam, produtos de empresas pequenas, que n&atilde;o t&ecirc;m espa&ccedil;o no mercado) e os c&eacute;rebros dos usu&aacute;rios  j&aacute; est&atilde;o sobrecarregados com os softwares j&aacute; dispon&iacute;veis."
1;5;1;"A atividade de pr&eacute;-leitura chamou sua aten&ccedil;&atilde;o sobre a a camada social que frequenta as creches p&uacute;blicas. Em que medida tal expectativa &eacute; importante para a compreens&atilde;o do texto?";"Saber que o texto trata de uma popula&ccedil;&atilde;o de baixa renda pode ser &uacute;til para prever as condi&ccedil;&otilde;es que levam &agrave; dissemina&ccedil;&atilde;o da doen&ccedil;a."
1;5;2;"O texto relata uma pesquisa sobre pneumonia.<br />a) Quem s&atilde;o os pesquisadores que comp&otilde;em o grupo desta pesquisa?<br />b) Qual a popula&ccedil;&atilde;o selecionada para este estudo?";"a) O grupo &eacute; composto por pesquisadores da Universidade Federal do Cear&aacute;, da Universidade Federal de Pelotas, do Hospital Pedi&aacute;trico Santo Ant&ocirc;nio e da Faculdade de Higiene e Medicina Tropical de Londres. b) 650 crian&ccedil;as, abaixo de 2 anos, que estavam com pneumonia e 650 crian&ccedil;as do mesmo bairro que n&atilde;o estavam doentes."
1;5;3;"Com rela&ccedil;&atilde;o &agrave;s pesquisas sobre pneumonia infantil em pa&iacute;ses em desenvolvimento<br />a) Qual era o foco anterior?<br />b) Qual o novo foco adotado para esta pesquisa?";"a) Nas pesquisas anteriores, a pneumonia infantil era ligada a outros fatores, tais como a m&aacute;-nutri&ccedil;&atilde;o. b) Nas pesquisa focalizada no texto, &eacute; estabelecida uma rela&ccedil;&atilde;o entre a pneumonia infantil e os cuidados dedicados &agrave;s crian&ccedil;as."
1;5;4;"Quais os resultados obtidos nesta investiga&ccedil;&atilde;o?";"Descobriu-se que as crian&ccedil;as cujas m&atilde;es trabalham fora t&ecirc;m uma tend&ecirc;ncia 1,58 maior de contrair pneumonia. As crian&ccedil;as de fam&iacute;lias numerosas, com mais de 7 filhos, t&ecirc;m uma tend&ecirc;ncia 2,36 maior de contrair a doen&ccedil;a. Quanto &agrave;s crian&ccedil;as que frequentam creches, essas t&ecirc;m uma probabilidade 5,22 vezes maior de contrair a pneumonia."
1;5;5;"Que condi&ccedil;&otilde;es ambientais favorecem a prolifera&ccedil;&atilde;o de pneumonia infantil nas creches?";"Muitas crian&ccedil;as confinadas em um espa&ccedil;o pequeno, condi&ccedil;&otilde;es prec&aacute;rias de higiene, o fato dos funcion&aacute;rios que lidam com as crian&ccedil;as n&atilde;o lavarem suas m&atilde;os adequadamente e o fracasso em reconhecer os sintomas da pneumonia."
1;5;6;"Quais as recomenda&ccedil;&otilde;es feitas pelo grupo de pesquisadores?";"Os pesquisadores recomendam que os funcion&aacute;rios e administradores de creches sejam orientados com rela&ccedil;&atilde;o ao planejamento, &agrave; distribui&ccedil;&atilde;o de espa&ccedil;os e &agrave; administra&ccedil;&atilde;o da creche, a fim de que o risco de pneumonia seja minimizado."
2;1;1;"No primeiro par&aacute;grafo, o texto apresenta duas explica&ccedil;&otilde;es para o fato das mulheres evitarem confrontos f&iacute;sicos: uma de senso comum e a outra defendida pela argumenta&ccedil;&atilde;o do texto. Quais s&atilde;o essas explica&ccedil;&otilde;es?";"a) Senso comum: as mulheres evitam brigas porque s&atilde;o delicadas ou medrosas. b) Posi&ccedil;&atilde;o defendida pela argumenta&ccedil;&atilde;o do texto: as mulheres procuram se manter vivas para poder criar a sua prole."
2;1;2;"O texto afirma que as mulheres desenvolveram um impulso maior para acompanhar o crescimento dos filhos. Qual &eacute; a justificativa apresentada do ponto de vista cultural?";"Na maioria das culturas, o homem desempenha um papel menor na cria&ccedil;&atilde;o dos filhos. Isto justificaria o fato da preocupa&ccedil;&atilde;o masculina estar mais voltada para  a quantidade de filhos, enquanto a preocupa&ccedil;&atilde;o das mulheres centra-se mais na qualidade do cuidado dado &agrave; prole."
2;1;3;"Qual a explica&ccedil;&atilde;o, do ponto de vista cient&iacute;fico, para as mulheres, ao contr&aacute;rio dos homens, envolverem-se mais com a cria&ccedil;&atilde;o dos filhos?";"Do ponto de vista cient&iacute;fico, as mulheres n&atilde;o t&ecirc;m d&uacute;vida de que os filhos s&atilde;o seus, portanto, a reprodu&ccedil;&atilde;o dos seus genes est&aacute; garantida na prole. O mesmo n&atilde;o se aplica aos homens."
2;1;4;"Para garantir a quantidade de filhos no processo de evolu&ccedil;&atilde;o, qual a estrat&eacute;gia que tem sido adotada pelos homens para atrair parceiras?";"O homem precisa demonstrar sua superioridade em rela&ccedil;&atilde;o aos demais, provando, por exemplo, ser o melhor, o mais forte, o mais agressivo, o mais determinado ou o mais inteligente."
2;1;5;"Segundo o texto, a competi&ccedil;&atilde;o das mulheres por parceiros sexuais existe, mas suas estrat&eacute;gias diferem das masculinas. Que estrat&eacute;gias s&atilde;o essas?";"As mulheres usam t&aacute;ticas indiretas: abalam a credibilidade das concorrentes espalhando rumores e, normalmente, escondendo suas a&ccedil;&otilde;es e vit&oacute;rias."
2;1;6;"Como os valores culturais refor&ccedil;am as diferen&ccedil;as entre a agressividade masculina e a feminina?";"As culturas tendem a rotular as mulheres como  sendo 'do sexo fraco' e 'n&atilde;o-agressivas'. Qualquer comportamento expl&iacute;cito de agressividade feminina tende a ser culturalmente censurado."
2;2;1;"Ap&oacute;s a leitura do texto, qual o sentido que voc&ecirc; atribuiu &agrave; palavra 'Soap' e quais as pistas que o texto ofereceu para voc&ecirc; chegar a esse sentido?";"Soap &eacute; a forma reduzida do termo 'soap opera' que significa 'novela'. O texto oferece algumas pistas para deduzir o sentido dessa palavra: a) a palavra 'opera' pode ser associada a 'representa&ccedil;&atilde;o'; b) o texto menciona a rede Globo e tamb&eacute;m informa que 'soap operas' s&atilde;o apresentadas 6 dias por semana e 3 horas todas as noites (s&oacute; as novelas se encaixariam nessas condi&ccedil;&otilde;es de apresenta&ccedil;&atilde;o)."
2;2;2;"Segundo o texto, que diferen&ccedil;as existem entre a redu&ccedil;&atilde;o da taxa de fertilidade na &Iacute;ndia e no Brasil?";"No Brasil, embora n&atilde;o exista nenhum programa de controle de natalidade, est&aacute; havendo um decr&eacute;scimo na taxa de natalidade duas vezes maior do que na &Iacute;ndia."
2;2;3;"Qual a redu&ccedil;&atilde;o das taxas de crescimento populacional observada no Brasil?";"2.99% ao ano de 1951 a 1960 e 1.93% ao ano de 1981 a 1990."
2;2;4;"Quais as duas causas que explicariam o decr&eacute;scimo populacional brasileiro?";"As novelas de televis&atilde;o e o sistema  de cr&eacute;dito."
2;2;5;"Como as novelas influem no decr&eacute;scimo da taxa de aumento populacional no Brasil?";"De uma forma bastante atraente, as novelas veiculam valores das classes m&eacute;dia e m&eacute;dia alta como, por exemplo, a valoriza&ccedil;&atilde;o de mulheres que trabalham fora e t&ecirc;m poucos filhos."
2;2;6;"Qual &eacute; a explica&ccedil;&atilde;o que o texto oferece para a rela&ccedil;&atilde;o estabelecida entre o sistema de cr&eacute;dito introduzido no Brasil na d&eacute;cada de 70 e o decl&iacute;nio do crescimento populacional brasileiro?";"O sistema de cr&eacute;dito permite que as camadas mais pobres da popula&ccedil;&atilde;o tenham acesso ao consumo de bens e &eacute; invi&aacute;vel manter um certo padr&atilde;o de consumo sem que haja controle sobre o n&uacute;mero de filhos."
2;3;1;"O t&iacute;tulo 'The importance of being useless' &eacute; ir&ocirc;nico.O que caracteriza a ironia nesse caso?";"Para o senso comum, &eacute; um paradoxo que algo 'sem utilidade' seja 'importante'."
2;3;2;"Por que as palavras 'useful' e 'usefulness' aparecem entre aspas neste texto?";"Um dos usos das aspas &eacute; justamente marcar que a palavra n&atilde;o est&aacute; sendo usada da forma convencional. No texto, este &eacute; um recurso para chamar a aten&ccedil;&atilde;o para a concep&ccedil;&atilde;o 'utilit&aacute;ria' de ci&ecirc;ncia que o autor est&aacute; questionando em sua argumenta&ccedil;&atilde;o."
2;3;3;"Que fato motivou Anturo Sagally a escrever um artigo defendendo a import&acirc;ncia de pesquisas que n&atilde;o s&atilde;o diretamente &uacute;teis &agrave; sociedade?";"O artigo de Sagally &eacute; uma resposta a um artigo publicado na imprensa canadense que criticava o uso de verbas p&uacute;blicas para financiar pesquisas centradas em temas n&atilde;o vinculados &agrave; realidade imediata, como &eacute; o caso dos 'eunucos na China Imperial'."
2;3;4;"Sagally apresenta dois argumentos centrais para questionar as cr&iacute;ticas que a imprensa tende a fazer sobre o financiamento de pesquisas 'n&atilde;o &uacute;teis'. Que argumentos s&atilde;o esses?";"Os dois argumentos s&atilde;o:<br/>a) os julgamentos levam em considera&ccedil;&atilde;o apenas o t&iacute;tulo das pesquisas e n&atilde;o a an&aacute;lise dos projetos. Os t&iacute;tulos podem parecer irrelevantes ou ser pouco informativos para pessoas que n&atilde;o s&atilde;o especialistas na &aacute;rea.<br/>b) a imprensa rotula pesquisas de 'n&atilde;o &uacute;teis' sem deixar claro o crit&eacute;rio de 'utilidade' que est&aacute; adotando."
